DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2023-06-30                13:29:31.395              180.35383560              4328.492054               1688131771.396            2                         899                       1.9688433750E+00          1.9423332378E+00          -2.0786108280E+00         -1.9949926062E+00         3.8712525172E+00          7.0570011366E+02          3.7671684265E+01          -1.1214487521E+00         2.4935602188E+01          1.9004270187E+01          
2023-06-30                13:29:32.763              180.35385144              4328.492434               1688131772.764            2                         899                       1.9688433750E+00          1.9423332378E+00          6.6214563809E+02          6.3550888622E+02          3.8712525172E+00          7.0570423455E+02          3.7671684265E+01          -1.3094158804E+00         2.4935602188E+01          1.8981198949E+01          
2023-06-30                13:29:34.051              180.35386633              4328.492792               1688131774.051            0                         899                       1.9944707356E+00          1.9788826668E+00          6.6214585040E+02          6.4650657528E+02          2.2342693953E+00          7.0572586767E+02          3.7671723877E+01          -1.1546486474E+00         2.4935602188E+01          1.9001442158E+01          
2023-06-30                13:29:43.263              180.35397295              4328.495351               1688131783.263            2                         899                       1.9812303860E+00          1.9590366687E+00          6.6505342810E+02          6.4269387848E+02          3.2132961330E+00          7.0568813380E+02          3.7673271179E+01          -1.2785658426E+00         2.4935602188E+01          1.8987499363E+01          
2023-06-30                13:29:44.618              180.35398865              4328.495727               1688131784.619            0                         899                       1.9933237052E+00          1.9767315085E+00          6.6505342810E+02          6.4834131732E+02          2.3807811205E+00          7.0566790771E+02          3.7673271179E+01          -1.1343729496E+00         2.4935602188E+01          1.9003158569E+01          
2023-06-30                13:30:09.934              180.35428166              4328.502760               1688131809.935            2                         899                       2.0034749618E+00          1.9856921510E+00          6.0894457026E+02          5.9264579032E+02          2.5401055034E+00          7.0557847423E+02          3.7678498578E+01          -1.5318546903E+00         2.5184629440E+01          1.8969224134E+01          
2023-06-30                13:30:11.229              180.35429663              4328.503119               1688131811.229            2                         899                       2.0059355620E+00          1.9881852504E+00          6.0894633192E+02          5.9269635336E+02          2.5322839377E+00          7.0556569363E+02          3.7678855896E+01          -1.6052931437E+00         2.5403971325E+01          1.8971817118E+01          
2023-06-30                13:30:18.029              180.35437535              4328.505008               1688131818.030            2                         899                       2.0057461201E+00          1.9878100413E+00          7.3906178652E+02          7.1913512571E+02          2.5592687258E+00          7.0559533732E+02          3.7679954529E+01          -1.2209404573E+00         2.5433656693E+01          1.8982178770E+01          
2023-06-30                13:30:19.446              180.35439174              4328.505402               1688131819.446            2                         899                       2.0050011677E+00          1.9868710952E+00          7.3906565159E+02          7.1891997744E+02          2.5881718918E+00          7.0557286830E+02          3.7680600855E+01          -1.2961682839E+00         2.5433656693E+01          1.8973768424E+01          
2023-06-30                13:30:26.355              180.35447170              4328.507321               1688131826.355            2                         899                       2.0047554566E+00          1.9863711755E+00          6.0772478839E+02          5.9092927979E+02          2.6251221322E+00          7.0555922876E+02          3.7682212830E+01          -1.4078943224E+00         2.5433656693E+01          1.8962616358E+01          
2023-06-30                13:30:27.642              180.35448661              4328.507679               1688131827.643            2                         899                       2.0005637802E+00          1.9824723298E+00          6.0772478839E+02          5.9115789235E+02          2.5883888373E+00          7.0555647288E+02          3.7682212830E+01          -1.1253184514E+00         2.5433656693E+01          1.9004059924E+01          
2023-06-30                13:30:39.256              180.35462103              4328.510905               1688131839.257            0                         899                       2.0036310108E+00          1.9861485661E+00          5.9408304681E+02          5.7844705444E+02          2.4966272077E+00          7.0550960718E+02          3.7684693040E+01          -1.4406629706E+00         2.5682683945E+01          1.8957194524E+01          
2023-06-30                13:30:40.532              180.35463580              4328.511259               1688131840.533            2                         899                       2.0062202844E+00          1.9880598734E+00          5.9408814487E+02          5.7787738700E+02          2.5909526843E+00          7.0549444418E+02          3.7685752869E+01          -1.1320124020E+00         2.5682683945E+01          1.9000961518E+01          
2023-06-30                13:30:49.943              180.35474471              4328.513873               1688131849.943            2                         899                       2.0057102752E+00          1.9878493923E+00          6.0890963196E+02          5.9255944313E+02          2.5484887013E+00          7.0546607900E+02          3.7687994193E+01          -1.2364624683E+00         2.5682683945E+01          1.8987693281E+01          
2023-06-30                13:30:51.276              180.35476015              4328.514244               1688131851.277            2                         899                       2.0036684332E+00          1.9852712976E+00          6.0891106968E+02          5.9206226358E+02          2.6284130478E+00          7.0548140893E+02          3.7688285828E+01          -1.3000595609E+00         2.5682683945E+01          1.8980080876E+01          
2023-06-30                13:30:58.213              180.35484043              4328.516170               1688131858.213            2                         899                       2.0059306099E+00          1.9877503342E+00          6.2264553407E+02          6.0563488385E+02          2.5941906849E+00          7.0540408709E+02          3.7689476013E+01          -1.2499471998E+00         2.5756897364E+01          1.8988724879E+01          
2023-06-30                13:30:59.592              180.35485639              4328.516553               1688131859.592            2                         899                       2.0033414901E+00          1.9854026022E+00          6.2265213549E+02          6.0584175534E+02          2.5627733303E+00          7.0542460622E+02          3.7690785642E+01          -1.4728603324E+00         2.5931711197E+01          1.8958880987E+01          
2023-06-30                13:31:01.009              180.35487279              4328.516947               1688131861.009            2                         899                       2.0033442375E+00          1.9854053142E+00          6.2263343420E+02          6.0582354899E+02          2.5627748908E+00          7.0546028552E+02          3.7690940857E+01          -1.4773229250E+00         2.5931711197E+01          1.8978122800E+01          
2023-06-30                13:31:02.342              180.35488822              4328.517317               1688131862.342            2                         899                       2.0026589000E+00          1.9847049114E+00          6.2263343420E+02          6.0580403674E+02          2.5658322987E+00          7.0546657456E+02          3.7690940857E+01          -1.3438768166E+00         2.5931711197E+01          1.8983819987E+01          
2023-06-30                13:31:09.174              180.35496730              4328.519215               1688131869.175            2                         899                       2.0046374337E+00          1.9865859938E+00          6.3933289797E+02          6.2197687869E+02          2.5773164547E+00          7.0540414691E+02          3.7692283630E+01          -1.2016458046E+00         2.5931711197E+01          1.8991599026E+01          
2023-06-30                13:31:10.471              180.35498231              4328.519576               1688131870.472            2                         899                       2.0040541916E+00          1.9861634983E+00          6.3933955436E+02          6.2213018905E+02          2.5549090263E+00          7.0542628287E+02          3.7693569815E+01          -1.1423388104E+00         2.5931711197E+01          1.9001322247E+01          
2023-06-30                13:31:11.890              180.35499873              4328.519969               1688131871.890            2                         899                       2.0040546532E+00          1.9861639540E+00          6.3606443006E+02          6.1894322092E+02          2.5549092876E+00          7.0542304922E+02          3.7693595886E+01          -1.2221261381E+00         2.5931711197E+01          1.8978863786E+01          
2023-06-30                13:31:13.256              180.35501455              4328.520349               1688131873.257            2                         899                       2.0052978808E+00          1.9874734584E+00          6.3606443006E+02          6.1901588483E+02          2.5437673902E+00          7.0540113315E+02          3.7693595886E+01          -1.1343729496E+00         2.5931711197E+01          1.9002798080E+01          
2023-06-30                13:31:17.168              180.35505983              4328.521436               1688131877.169            2                         899                       2.0055355940E+00          1.9876712034E+00          6.8898942171E+02          6.7048381359E+02          2.5492177078E+00          7.0543004603E+02          3.7694786072E+01          -1.4794355631E+00         2.5931711197E+01          1.8953462601E+01          
2023-06-30                13:31:18.444              180.35507459              4328.521790               1688131878.445            0                         899                       2.0039787740E+00          1.9864884627E+00          6.8898942171E+02          6.7085061480E+02          2.4973232409E+00          7.0539771923E+02          3.7694786072E+01          -1.1080502895E+00         2.5931711197E+01          1.9006759252E+01          
2023-06-30                13:31:19.740              180.35508958              4328.522150               1688131879.740            0                         899                       2.0040068725E+00          1.9865162081E+00          6.6767844181E+02          6.5010057578E+02          2.4973387882E+00          7.0537041792E+02          3.7696372986E+01          -1.4906028667E+00         2.5931711197E+01          1.8950603965E+01          
2023-06-30                13:31:21.049              180.35510473              4328.522514               1688131881.049            2                         899                       2.0044510291E+00          1.9861836242E+00          6.6767844181E+02          6.4933841536E+02          2.6086794928E+00          7.0540185709E+02          3.7696372986E+01          -1.2287984542E+00         2.5931711197E+01          1.8987113978E+01          
2023-06-30                13:31:22.447              180.35512093              4328.522902               1688131882.448            2                         899                       2.0044510291E+00          1.9861836242E+00          6.5919481081E+02          6.4108781572E+02          2.6086794928E+00          7.0540609802E+02          3.7696372986E+01          -1.3992602020E+00         2.5931711197E+01          1.8964785974E+01          
2023-06-30                13:31:23.746              180.35513595              4328.523263               1688131883.746            2                         899                       2.0014099885E+00          1.9832854916E+00          6.5919481081E+02          6.4120006612E+02          2.5920536963E+00          7.0537901983E+02          3.7696372986E+01          -1.4526601540E+00         2.5931711197E+01          1.8958005526E+01          
2023-06-30                13:31:30.329              180.35521215              4328.525092               1688131890.330            2                         899                       2.0041205395E+00          1.9862204346E+00          7.7928751961E+02          7.5830096517E+02          2.5561797880E+00          7.0539949167E+02          3.7699150085E+01          -1.7282941389E+00         2.6180738449E+01          1.8956372507E+01          
2023-06-30                13:31:31.684              180.35522784              4328.525468               1688131891.685            2                         899                       2.0036483081E+00          1.9858042923E+00          7.7928751961E+02          7.5836069306E+02          2.5487041320E+00          7.0536340332E+02          3.7699150085E+01          -1.1652984619E+00         2.6180738449E+01          1.8999197006E+01          
2023-06-30                13:31:41.473              180.35534113              4328.528187               1688131901.474            2                         899                       2.0019874843E+00          1.9838421618E+00          6.5037344145E+02          6.3260451191E+02          2.5943038693E+00          7.0534302647E+02          3.7702049255E+01          -1.4072691463E+00         2.6180738449E+01          1.8982882847E+01          
2023-06-30                13:31:42.848              180.35535705              4328.528569               1688131902.849            2                         899                       1.9992663861E+00          1.9812021770E+00          6.5037344145E+02          6.3265884977E+02          2.5861482803E+00          7.0535481677E+02          3.7702049255E+01          -1.4705428003E+00         2.6180738449E+01          1.8976395209E+01          
2023-06-30                13:31:44.039              180.35537083              4328.528900               1688131904.040            2                         899                       1.9992682068E+00          1.9812039740E+00          6.5089341072E+02          6.3316464936E+02          2.5861493260E+00          7.0536284228E+02          3.7702152328E+01          -1.5939749708E+00         2.6180738449E+01          1.8971230425E+01          
2023-06-30                13:31:45.283              180.35538523              4328.529246               1688131905.284            2                         899                       2.0038334124E+00          1.9858572002E+00          6.5090106753E+02          6.3329636980E+02          2.5675176474E+00          7.0535879981E+02          3.7703605652E+01          -1.3349948316E+00         2.6180738449E+01          1.8970460172E+01          
2023-06-30                13:31:46.648              180.35540103              4328.529625               1688131906.649            2                         899                       2.0038334124E+00          1.9858572002E+00          6.4337723061E+02          6.2597602752E+02          2.5675176474E+00          7.0535391862E+02          3.7703605652E+01          -1.5206767060E+00         2.6180738449E+01          1.8948844215E+01          
2023-06-30                13:31:47.961              180.35541623              4328.529989               1688131907.962            2                         899                       2.0036151577E+00          1.9857914499E+00          6.4337723061E+02          6.2611913774E+02          2.5458199565E+00          7.0534056405E+02          3.7703605652E+01          -1.4670827002E+00         2.6180738449E+01          1.8967693569E+01          
2023-06-30                13:31:54.713              180.35549437              4328.531865               1688131914.714            2                         899                       2.0040116260E+00          1.9860191886E+00          6.2934513211E+02          6.1230985454E+02          2.5696254719E+00          7.0532380888E+02          3.7705744105E+01          -1.3830375608E+00         2.6279689675E+01          1.8974171417E+01          
2023-06-30                13:31:56.063              180.35551000              4328.532240               1688131916.064            2                         899                       2.0094373682E+00          1.9914963761E+00          6.2934962955E+02          6.1240708852E+02          2.5552311920E+00          7.0534412106E+02          3.7706626892E+01          -1.3131669815E+00         2.6429765701E+01          1.8998649622E+01          
2023-06-30                13:32:05.394              180.35561800              4328.534832               1688131925.395            2                         899                       2.0125292512E+00          1.9942476767E+00          6.0676599576E+02          5.9015216018E+02          2.6001462129E+00          7.0530866125E+02          3.7709739685E+01          -1.4026987142E+00         2.6429765701E+01          1.8968030210E+01          
2023-06-30                13:32:06.706              180.35563317              4328.535196               1688131926.706            2                         899                       2.0097194503E+00          1.9915074985E+00          6.0676599576E+02          5.9019155280E+02          2.5938079391E+00          7.0531055860E+02          3.7709739685E+01          -1.2477267025E+00         2.6429765701E+01          1.8988394036E+01          
2023-06-30                13:32:08.000              180.35564815              4328.535556               1688131928.000            2                         899                       2.0097194503E+00          1.9915074985E+00          6.1242565480E+02          5.9569661238E+02          2.5938079391E+00          7.0530118465E+02          3.7709739685E+01          -1.3863682889E+00         2.6429765701E+01          1.8964965643E+01          
2023-06-30                13:32:09.377              180.35566409              4328.535938               1688131929.377            2                         899                       2.0061304324E+00          1.9869770856E+00          6.1242677006E+02          5.9481885461E+02          2.7341043193E+00          7.0532498391E+02          3.7709964626E+01          -1.1874603388E+00         2.6429765701E+01          1.8979796845E+01          
2023-06-30                13:32:16.012              180.35574088              4328.537781               1688131936.012            2                         899                       2.0116901773E+00          1.9932819959E+00          6.9970658876E+02          6.8040984046E+02          2.6194216303E+00          7.0530226065E+02          3.7713035583E+01          -1.2776604330E+00         2.6429765701E+01          1.8979651382E+01          
2023-06-30                13:32:17.233              180.35575501              4328.538120               1688131937.233            2                         899                       2.0139555168E+00          1.9957701288E+00          6.9970658876E+02          6.8066015008E+02          2.5844927666E+00          7.0530334028E+02          3.7713035583E+01          -1.3105692153E+00         2.6429765701E+01          1.8970328148E+01          
2023-06-30                13:32:21.157              180.35580044              4328.539211               1688131941.158            2                         899                       2.0116450064E+00          1.9929859930E+00          5.9842282115E+02          5.8169830239E+02          2.6555085066E+00          7.0530159856E+02          3.7714591980E+01          -1.4338397767E+00         2.6464398630E+01          1.8968883363E+01          
2023-06-30                13:32:22.526              180.35581628              4328.539591               1688131942.527            2                         899                       2.0098147509E+00          1.9916262456E+00          5.9842282115E+02          5.8209769842E+02          2.5903141398E+00          7.0530485686E+02          3.7714591980E+01          -1.2247023701E+00         2.6678792953E+01          1.8987652191E+01          
2023-06-30                13:32:26.635              180.35586384              4328.540732               1688131946.636            2                         899                       2.0143418561E+00          1.9959778598E+00          6.0480999960E+02          5.8819113474E+02          2.6096048154E+00          7.0527555918E+02          3.7716331482E+01          -1.4093064022E+00         2.6678792953E+01          1.8960157849E+01          
2023-06-30                13:32:28.035              180.35588003              4328.541121               1688131948.035            2                         899                       2.0100552285E+00          1.9917363074E+00          6.0480999960E+02          5.8819647148E+02          2.6087431357E+00          7.0531033224E+02          3.7716331482E+01          -1.1884412608E+00         2.6678792953E+01          1.8994742349E+01          
2023-06-30                13:32:32.157              180.35592775              4328.542266               1688131952.158            2                         899                       2.0101169894E+00          1.9919594828E+00          6.1416119285E+02          5.9743722244E+02          2.5854668672E+00          7.0530261433E+02          3.7717887878E+01          -1.2582256202E+00         2.6678792953E+01          1.8970174019E+01          
2023-06-30                13:32:33.542              180.35594378              4328.542651               1688131953.543            0                         899                       2.0169047212E+00          1.9993620189E+00          6.1416119285E+02          5.9804688369E+02          2.4886757902E+00          7.0527626694E+02          3.7717887878E+01          -1.3479190181E+00         2.6678792953E+01          1.8953660965E+01          
2023-06-30                13:32:34.996              180.35596060              4328.543054               1688131954.996            0                         899                       2.0169340371E+00          1.9993909676E+00          6.2384633718E+02          6.0747780716E+02          2.4886918525E+00          7.0529615834E+02          3.7719532998E+01          -1.5349590692E+00         2.6678792953E+01          1.8958888161E+01          
2023-06-30                13:32:36.341              180.35597617              4328.543428               1688131956.341            2                         899                       2.0063076115E+00          1.9867522669E+00          6.2384650559E+02          6.0554284157E+02          2.7918046359E+00          7.0525890426E+02          3.7719566345E+01          -1.1229794025E+00         2.6678792953E+01          1.9007839203E+01          
2023-06-30                13:32:43.286              180.35605655              4328.545357               1688131963.286            2                         899                       2.0132700659E+00          1.9948391853E+00          6.0430912227E+02          5.8763596050E+02          2.6206043794E+00          7.0526605305E+02          3.7721366882E+01          -1.4565621883E+00         2.6678792953E+01          1.8957516689E+01          
2023-06-30                13:32:44.696              180.35607287              4328.545749               1688131964.696            2                         899                       2.0099360303E+00          1.9917513439E+00          6.0431497190E+02          5.8783348375E+02          2.5896076262E+00          7.0526804862E+02          3.7722562525E+01          -1.1414872384E+00         2.6678792953E+01          1.8998828256E+01          
2023-06-30                13:32:48.717              180.35611941              4328.546866               1688131968.717            2                         899                       2.0085917621E+00          1.9903569655E+00          6.6884747419E+02          6.5054463543E+02          2.5985628001E+00          7.0528276456E+02          3.7723136902E+01          -1.6664756252E+00         2.6678792953E+01          1.8943944413E+01          
2023-06-30                13:32:50.075              180.35613513              4328.547243               1688131970.075            2                         899                       2.0110136642E+00          1.9930746696E+00          6.6885605124E+02          6.5086579370E+02          2.5529234700E+00          7.0526948962E+02          3.7724721391E+01          -1.2392111219E+00         2.6678792953E+01          1.8985527973E+01          
2023-06-30                13:33:02.000              180.35627316              4328.550556               1688131982.001            2                         899                       2.0101045329E+00          1.9919647740E+00          6.0767654151E+02          5.9114492860E+02          2.5829328916E+00          7.0525351942E+02          3.7728538513E+01          -1.4809877809E+00         2.6927820206E+01          1.8947996948E+01          
2023-06-30                13:33:03.236              180.35628747              4328.550899               1688131983.237            2                         899                       2.0120878555E+00          1.9940219936E+00          6.0767654151E+02          5.9122697764E+02          2.5697567078E+00          7.0523131758E+02          3.7728538513E+01          -1.2446223126E+00         2.6927820206E+01          1.8989698688E+01          
2023-06-30                13:33:09.973              180.35636543              4328.552770               1688131989.973            2                         899                       2.0074646752E+00          1.9893502028E+00          6.0094662850E+02          5.8459939700E+02          2.5827223031E+00          7.0526239256E+02          3.7731527821E+01          -1.4643986470E+00         2.6927820206E+01          1.8950389129E+01          
2023-06-30                13:33:11.318              180.35638100              4328.553144               1688131991.318            2                         899                       2.0114942613E+00          1.9934038554E+00          6.0095005031E+02          5.8465615402E+02          2.5740458923E+00          7.0521886520E+02          3.7732231140E+01          -1.2732409555E+00         2.6927820206E+01          1.8988499724E+01          
2023-06-30                13:33:20.999              180.35649304              4328.555833               1688132000.999            2                         899                       2.0078494511E+00          1.9897935797E+00          6.3980559498E+02          6.2245984152E+02          2.5737934698E+00          7.0524789691E+02          3.7735740662E+01          -1.4666191758E+00         2.6927820206E+01          1.8952912766E+01          
2023-06-30                13:33:22.358              180.35650878              4328.556211               1688132002.359            2                         899                       2.0066369749E+00          1.9887396074E+00          6.3980559498E+02          6.2259914962E+02          2.5525514208E+00          7.0523571899E+02          3.7735740662E+01          -1.1911037268E+00         2.6927820206E+01          1.8996698620E+01          
2023-06-30                13:33:23.769              180.35652512              4328.556603               1688132003.770            2                         899                       2.0066369749E+00          1.9887396074E+00          6.2327851813E+02          6.0651653941E+02          2.5525514208E+00          7.0524540822E+02          3.7735740662E+01          -1.4678695683E+00         2.6927820206E+01          1.8964161134E+01          
2023-06-30                13:33:25.191              180.35654157              4328.556998               1688132005.192            2                         899                       2.0093506416E+00          1.9911247689E+00          6.2328485037E+02          6.0624333395E+02          2.5962895441E+00          7.0524797937E+02          3.7736995722E+01          -1.2840848048E+00         2.7076247045E+01          1.8981722977E+01          
2023-06-30                13:33:26.585              180.35655770              4328.557385               1688132006.585            2                         899                       2.0093657425E+00          1.9911396725E+00          6.2494344198E+02          6.0785652178E+02          2.5962982089E+00          7.0521697998E+02          3.7737846375E+01          -1.1652984619E+00         2.7176847458E+01          1.8997396469E+01          
2023-06-30                13:33:27.878              180.35657266              4328.557744               1688132007.878            2                         899                       2.0081552016E+00          1.9898644353E+00          6.2494344198E+02          6.0778684648E+02          2.6071839770E+00          7.0521180776E+02          3.7737846375E+01          -1.3387675104E+00         2.7176847458E+01          1.8971504312E+01          
