DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2023-06-30                17:46:19.674              180.53217215              4332.772132               1688147179.674            2                         899                       2.2341781846E+00          2.2086469564E+00          -2.0786108280E+00         -2.0073517355E+00         3.2787527837E+00          7.0400765850E+02          4.4269857495E+01          -1.3754813482E+00         3.2157394409E+01          1.8985489031E+01          
2023-06-30                17:46:31.193              180.53230547              4332.775331               1688147191.193            2                         899                       2.3003156580E+00          2.2793613054E+00          4.8286545430E+02          4.6960776760E+02          2.6075001581E+00          7.0401671232E+02          4.4270195007E+01          -1.2710312771E+00         3.2157394409E+01          1.8961183017E+01          
2023-06-30                17:46:32.395              180.53231940              4332.775666               1688147192.396            2                         899                       2.3204996775E+00          2.2988919476E+00          4.8286545430E+02          4.6931886393E+02          2.6659613632E+00          7.0403686321E+02          4.4270195007E+01          -1.3458601678E+00         3.2157394409E+01          1.8968616309E+01          
2023-06-30                17:46:33.642              180.53233383              4332.776012               1688147193.643            2                         899                       2.3205000447E+00          2.2988923098E+00          5.0146514898E+02          4.8739675090E+02          2.6659615553E+00          7.0406147291E+02          4.4270213197E+01          -1.2920937364E+00         3.2157394409E+01          1.8976553355E+01          
2023-06-30                17:46:34.930              180.53234874              4332.776370               1688147194.931            2                         899                       1.9507559283E+00          1.9312705627E+00          5.0146630139E+02          4.8639583509E+02          2.8617303265E+00          7.0401593098E+02          4.4270500183E+01          -1.1115858555E+00         3.2157394409E+01          1.9001358032E+01          
2023-06-30                17:46:41.260              180.53242200              4332.778128               1688147201.261            2                         899                       1.9521044870E+00          1.9321785833E+00          5.0350877575E+02          4.8805236716E+02          2.9250549509E+00          7.0404042831E+02          4.4270622253E+01          -1.3613067486E+00         3.2157394409E+01          1.8971585230E+01          
2023-06-30                17:46:42.536              180.53243677              4332.778482               1688147202.537            2                         899                       1.9465900483E+00          1.9267976939E+00          5.0350877575E+02          4.8811122865E+02          2.9135642928E+00          7.0401059667E+02          4.4270622253E+01          -1.4633315510E+00         3.2157394409E+01          1.8964113185E+01          
2023-06-30                17:46:49.082              180.53251253              4332.780301               1688147209.083            2                         899                       1.9480491627E+00          1.9278500115E+00          5.0893470677E+02          4.9306972355E+02          2.9718244024E+00          7.0404357789E+02          4.4270933694E+01          -1.4249469231E+00         3.2157394409E+01          1.8959332649E+01          
2023-06-30                17:46:50.338              180.53252707              4332.780650               1688147210.339            2                         899                       1.9469638763E+00          1.9269213058E+00          5.0893542741E+02          4.9318224579E+02          2.9502084964E+00          7.0405865883E+02          4.4271110535E+01          -1.2008373043E+00         3.2157394409E+01          1.8995559907E+01          
2023-06-30                17:46:51.588              180.53254154              4332.780997               1688147211.589            2                         899                       1.9469638763E+00          1.9269213058E+00          5.0974179310E+02          4.9396365188E+02          2.9502084964E+00          7.0401780650E+02          4.4271110535E+01          -1.2505292261E+00         3.2157394409E+01          1.8983416968E+01          
2023-06-30                17:46:52.895              180.53255667              4332.781360               1688147212.896            2                         899                       1.9452768217E+00          1.9249182052E+00          5.0974179310E+02          4.9370652402E+02          2.9998479939E+00          7.0402604261E+02          4.4271110535E+01          -1.1752906580E+00         3.2157394409E+01          1.8994850045E+01          
2023-06-30                17:47:09.976              180.53275435              4332.786104               1688147229.976            2                         899                       1.9435854121E+00          1.9231550306E+00          5.1007904852E+02          4.9396409820E+02          3.0131825890E+00          7.0407511770E+02          4.4272163492E+01          -1.3780791096E+00         3.2157394409E+01          1.8978525591E+01          
