DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2023-06-14                19:41:07.664              164.61189427              3950.685462               1686771667.665            2                         899                       1.9155322828E+00          1.8979505873E+00          4.6016021649E+02          4.4743180779E+02          2.6274781938E+00          6.9061288270E+02          4.2601280212E+01          -1.4810632467E+00         3.1659337997E+01          1.8913129807E+01          
2023-06-14                19:41:08.898              164.61190854              3950.685805               1686771668.898            2                         899                       1.8810987310E+00          1.8634135535E+00          4.6016021649E+02          4.4712843271E+02          2.6919280106E+00          6.9059653054E+02          4.2601280212E+01          -1.4685810275E+00         3.1659337997E+01          1.8911728423E+01          
2023-06-14                19:41:30.128              164.61215427              3950.691702               1686771690.129            2                         899                       1.9110354988E+00          1.8936817208E+00          4.7083142816E+02          4.5794386811E+02          2.5992635514E+00          6.9061861031E+02          4.2611592526E+01          -1.4551070463E+00         3.1659337997E+01          1.8912102769E+01          
2023-06-14                19:41:31.390              164.61216887              3950.692053               1686771691.390            2                         899                       1.9105168897E+00          1.8925970852E+00          4.7083582435E+02          4.5753225370E+02          2.6855816966E+00          6.9059971649E+02          4.2612754822E+01          -1.3505276244E+00         3.1659337997E+01          1.8930885808E+01          
2023-06-14                19:42:24.934              164.61278859              3950.706926               1686771744.934            2                         899                       1.8929285953E+00          1.8750389128E+00          4.9371548150E+02          4.7966152407E+02          2.7061733560E+00          6.9060436405E+02          4.2636321668E+01          -1.2081024394E+00         3.1659337997E+01          1.8960984514E+01          
2023-06-14                19:42:26.108              164.61280219              3950.707252               1686771746.109            2                         899                       1.8898932180E+00          1.8719412113E+00          4.9372331818E+02          4.7959890599E+02          2.7200949388E+00          6.9061599792E+02          4.2638298035E+01          -1.5886824297E+00         3.1659337997E+01          1.8913015366E+01          
2023-06-14                19:42:54.158              164.61312684              3950.715044               1686771774.159            2                         899                       1.8824586626E+00          1.8645525730E+00          5.0732213881E+02          4.9278902903E+02          2.7238888802E+00          6.9054856741E+02          4.2649772644E+01          -1.2578052480E+00         3.1659337997E+01          1.8930976539E+01          
2023-06-14                19:42:55.348              164.61314061              3950.715375               1686771775.349            2                         899                       1.8846691468E+00          1.8668425764E+00          5.0733183624E+02          4.9287839420E+02          2.7084658713E+00          6.9062890625E+02          4.2652153015E+01          -1.1392560005E+00         3.1659337997E+01          1.8968227386E+01          
2023-06-14                19:42:58.855              164.61318120              3950.716349               1686771778.856            2                         899                       1.8809619455E+00          1.8632008127E+00          5.0624689314E+02          4.9184850889E+02          2.7037981308E+00          6.9060815147E+02          4.2652153015E+01          -1.4460202148E+00         3.1659337997E+01          1.8933216221E+01          
2023-06-14                19:43:00.108              164.61319569              3950.716697               1686771780.108            2                         899                       1.8824411448E+00          1.8644634306E+00          5.0625201996E+02          4.9169254775E+02          2.7349152263E+00          6.9061722994E+02          4.2653414139E+01          -1.3257570622E+00         3.1659337997E+01          1.8935369100E+01          
2023-06-14                19:43:55.430              164.61383601              3950.732064               1686771835.431            0                         899                       1.9445291075E+00          1.9302889485E+00          4.3993108919E+02          4.3018524576E+02          2.0924533388E+00          6.9058808303E+02          4.2679701294E+01          -1.4473567696E+00         3.1908365250E+01          1.8914243471E+01          
2023-06-14                19:43:56.621              164.61384978              3950.732395               1686771836.621            0                         899                       1.9512798305E+00          1.9373677871E+00          4.3993209219E+02          4.3043998016E+02          2.0367705924E+00          6.9058932596E+02          4.2679985046E+01          -1.2830823028E+00         3.1908365250E+01          1.8942661576E+01          
2023-06-14                19:44:00.272              164.61389204              3950.733409               1686771840.272            0                         899                       1.9480494437E+00          1.9340140738E+00          4.3460735112E+02          4.2513276573E+02          2.0583892246E+00          6.9051181293E+02          4.2681480610E+01          -1.3804828331E+00         3.1908365250E+01          1.8928254829E+01          
2023-06-14                19:44:01.532              164.61390662              3950.733759               1686771841.532            0                         899                       1.9584153444E+00          1.9451355326E+00          4.3461001475E+02          4.2568514374E+02          1.9364456732E+00          6.9051202352E+02          4.2682243347E+01          -1.2225034450E+00         3.1908365250E+01          1.8946192104E+01          
2023-06-14                19:44:32.367              164.61426351              3950.742324               1686771872.367            0                         899                       1.9661172120E+00          1.9530659466E+00          4.1710986937E+02          4.0872231276E+02          1.8953917249E+00          6.9038015040E+02          4.2698448181E+01          -1.4436272383E+00         3.1908365250E+01          1.8913129807E+01          
2023-06-14                19:44:33.655              164.61427843              3950.742682               1686771873.656            0                         899                       1.9651654551E+00          1.9524933743E+00          4.1710986937E+02          4.0895889685E+02          1.8408636890E+00          6.9038998595E+02          4.2698448181E+01          -1.2827482042E+00         3.1987526837E+01          1.8941655797E+01          
2023-06-14                19:44:54.322              164.61451763              3950.748423               1686771894.323            0                         899                       1.9621059577E+00          1.9488136040E+00          4.2001538162E+02          4.1139819746E+02          1.9346163468E+00          6.9041493922E+02          4.2709648132E+01          -1.2997468970E+00         3.2157394409E+01          1.8943291203E+01          
2023-06-14                19:44:55.463              164.61453082              3950.748740               1686771895.463            0                         899                       1.9628336460E+00          1.9498335157E+00          4.2001984027E+02          4.1159252853E+02          1.8910954073E+00          6.9042977683E+02          4.2710969079E+01          -1.4621026816E+00         3.2157394409E+01          1.8929368215E+01          
2023-06-14                19:45:13.549              164.61474016              3950.753764               1686771913.550            0                         899                       1.9634393314E+00          1.9506409855E+00          4.0988238658E+02          4.0178688689E+02          1.8609716851E+00          6.9034348120E+02          4.2720603943E+01          -1.4571011919E+00         3.2157394409E+01          1.8927181939E+01          
2023-06-14                19:45:14.796              164.61475459              3950.754110               1686771914.797            0                         899                       1.9644443524E+00          1.9515692530E+00          4.0988716422E+02          4.0174778065E+02          1.8712417222E+00          6.9035101399E+02          4.2722054235E+01          -1.3509048500E+00         3.2157394409E+01          1.8947905976E+01          
2023-06-14                19:45:23.611              164.61485662              3950.756559               1686771923.612            0                         899                       1.9609679674E+00          1.9473954040E+00          4.2861385571E+02          4.1963237121E+02          1.9768376538E+00          6.9034978440E+02          4.2726402283E+01          -1.4843186140E+00         3.2157394409E+01          1.8907728195E+01          
2023-06-14                19:45:24.799              164.61487037              3950.756889               1686771924.800            0                         899                       1.9596366540E+00          1.9459917950E+00          4.2861729416E+02          4.1958252948E+02          1.9888009171E+00          6.9033403086E+02          4.2727400672E+01          -1.2864131020E+00         3.2157394409E+01          1.8940085670E+01          
