DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           
2023-06-14                17:40:57.821              164.52844700              3948.682728               1686764457.821            2                         899                       2.4843115689E+00          2.4179369833E+00          -2.0786108280E+00         -1.9170068958E+00         7.7861024176E+00          6.9272856655E+02          3.7974418640E+01          -1.2699425907E+00         2.5433656693E+01          1.8966367886E+01          
2023-06-14                17:40:59.062              164.52846138              3948.683073               1686764459.063            2                         899                       2.4843115689E+00          2.4179369833E+00          4.4857789696E+02          4.1370270481E+02          7.7861024176E+00          6.9275408774E+02          3.7974418640E+01          -1.1997917883E+00         2.5433656693E+01          1.8962449459E+01          
2023-06-14                17:41:00.298              164.52847567              3948.683416               1686764460.298            0                         899                       2.5870742619E+00          2.5648341582E+00          4.4857973252E+02          4.3694449650E+02          2.4594657952E+00          6.9272601884E+02          3.7974923696E+01          -1.2108834927E+00         2.5433656693E+01          1.8948809971E+01          
2023-06-14                17:41:18.019              164.52868078              3948.688339               1686764478.019            0                         899                       1.9709262443E+00          1.9556730571E+00          4.3581887465E+02          4.2562445920E+02          2.2122164313E+00          6.9263546046E+02          3.7977256775E+01          -1.2502274513E+00         2.5682683945E+01          1.8975806899E+01          
2023-06-14                17:41:19.154              164.52869391              3948.688654               1686764479.154            0                         899                       1.9744176149E+00          1.9595210591E+00          4.3581887465E+02          4.2587648012E+02          2.1562504329E+00          6.9262183264E+02          3.7977256775E+01          -1.1050752401E+00         2.5682683945E+01          1.8997756958E+01          
2023-06-14                17:41:20.326              164.52870749              3948.688980               1686764480.327            0                         899                       1.9744312177E+00          1.9595345140E+00          5.9385006962E+02          5.8030244768E+02          2.1562570367E+00          6.9260212596E+02          3.7978037095E+01          -1.4499976746E+00         2.5682683945E+01          1.8949252185E+01          
2023-06-14                17:41:21.500              164.52872106              3948.689306               1686764481.500            0                         899                       1.9724759429E+00          1.9574200360E+00          5.9385027942E+02          5.8014675851E+02          2.1816554329E+00          6.9261645993E+02          3.7978080750E+01          -1.2694683075E+00         2.5682683945E+01          1.8980112076E+01          
2023-06-14                17:41:22.619              164.52873403              3948.689617               1686764482.620            0                         899                       1.9724759429E+00          1.9574200360E+00          5.0049768481E+02          4.8894834195E+02          2.1816554329E+00          6.9258201710E+02          3.7978080750E+01          -1.4659401226E+00         2.5682683945E+01          1.8942118563E+01          
2023-06-14                17:41:23.779              164.52874745              3948.689939               1686764483.780            0                         899                       1.9725929679E+00          1.9564738900E+00          5.0049768481E+02          4.8814707968E+02          2.3368422958E+00          6.9261775420E+02          3.7978080750E+01          -1.2695221735E+00         2.5682683945E+01          1.8971828296E+01          
2023-06-14                17:41:24.953              164.52876104              3948.690265               1686764484.954            0                         899                       1.9726098632E+00          1.9564905864E+00          4.6921196168E+02          4.5763334032E+02          2.3368511933E+00          6.9260319873E+02          3.7979050845E+01          -1.4995495436E+00         2.5682683945E+01          1.8940146541E+01          
2023-06-14                17:41:26.158              164.52877499              3948.690600               1686764486.159            0                         899                       1.9748128054E+00          1.9595423214E+00          4.6921198626E+02          4.5824549340E+02          2.2103518967E+00          6.9258097263E+02          3.7979057312E+01          -1.3693048622E+00         2.5682683945E+01          1.8952974004E+01          
2023-06-14                17:41:29.598              164.52881479              3948.691555               1686764489.598            0                         899                       1.9758862877E+00          1.9599659484E+00          4.5847962366E+02          4.4732140480E+02          2.3039182166E+00          6.9258099123E+02          3.7979232738E+01          -1.5486163004E+00         2.5733808745E+01          1.8922734835E+01          
2023-06-14                17:41:30.803              164.52882875              3948.691890               1686764490.804            0                         899                       1.9738500297E+00          1.9579062029E+00          4.5848214584E+02          4.4729633605E+02          2.3097445585E+00          6.9259865989E+02          3.7979911804E+01          -1.3063545559E+00         2.5931711197E+01          1.8940441788E+01          
2023-06-14                17:41:31.948              164.52884200              3948.692208               1686764491.949            0                         899                       1.9738500297E+00          1.9579062029E+00          4.5606468294E+02          4.4493785315E+02          2.3097445585E+00          6.9259422413E+02          3.7979911804E+01          -1.3989691687E+00         2.5931711197E+01          1.8939211561E+01          
2023-06-14                17:41:33.141              164.52885580              3948.692539               1686764493.141            0                         899                       1.9764467109E+00          1.9600705443E+00          4.5606468294E+02          4.4465598477E+02          2.3697569836E+00          6.9259586642E+02          3.7979911804E+01          -1.2139771000E+00         2.5931711197E+01          1.8979888019E+01          
2023-06-14                17:41:39.165              164.52892553              3948.694213               1686764499.166            0                         899                       1.9757144644E+00          1.9589538130E+00          4.5116934330E+02          4.3961849048E+02          2.4267775169E+00          6.9257094670E+02          3.7980888367E+01          -1.3053844686E+00         2.5931711197E+01          1.8967163755E+01          
2023-06-14                17:41:40.403              164.52893985              3948.694556               1686764500.403            0                         899                       1.9769020849E+00          1.9607233309E+00          4.5117235511E+02          4.4002235431E+02          2.3404104115E+00          6.9259350182E+02          3.7981712341E+01          -1.1127391706E+00         2.5931711197E+01          1.8996308939E+01          
2023-06-14                17:41:41.657              164.52895437              3948.694905               1686764501.658            0                         899                       1.9769020849E+00          1.9607233309E+00          4.4619595568E+02          4.3516893860E+02          2.3404104115E+00          6.9260925010E+02          3.7981712341E+01          -1.4746604826E+00         2.5931711197E+01          1.8942292030E+01          
2023-06-14                17:41:42.894              164.52896869              3948.695249               1686764502.895            0                         899                       1.9753678126E+00          1.9586807324E+00          4.4619595568E+02          4.3481975169E+02          2.4164620014E+00          6.9256994871E+02          3.7981712341E+01          -1.2234843480E+00         2.5931711197E+01          1.8986903273E+01          
2023-06-14                17:41:46.571              164.52901124              3948.696270               1686764506.571            0                         899                       1.9787238693E+00          1.9620664720E+00          4.3575763798E+02          4.2468548075E+02          2.4080011726E+00          6.9258689021E+02          3.7982872009E+01          -1.4662849824E+00         2.5931711197E+01          1.8957910285E+01          
2023-06-14                17:41:47.676              164.52902403              3948.696577               1686764507.676            0                         899                       1.9820068236E+00          1.9655597863E+00          4.3575763798E+02          4.2484074667E+02          2.3733658332E+00          6.9257993867E+02          3.7982872009E+01          -1.4267793507E+00         2.5931711197E+01          1.8981897013E+01          
2023-06-14                17:41:51.180              164.52906458              3948.697550               1686764511.180            0                         899                       1.9866602935E+00          1.9706175641E+00          4.2786926018E+02          4.1743325334E+02          2.3090810408E+00          6.9257570178E+02          3.7983940125E+01          -1.5144355866E+00         2.5931711197E+01          1.8954126295E+01          
